id,text,stance,category
1509,فليُنيبوا إلى الله ربّهم فيتوبوا إليهِ ليغفرَ ذنوبهم ويكشف عنهم ما أصابهم بما يُسمّونه فايروس #كورونا ويعِدون الله أن يستجيبوا لداعيَ الحقِّ من ربّهم الإمام المهديّ ناصر محمد اليماني<LF>الإمام ناصر محمد اليمانيّ<LF>20 - ذو القعدة - 1441 هـ<LF>#لقاح_آمن #لقاح_كورونا #وزاره_الصحه #كوفيد_19 https://t.co/UaheYVebsx,1,others
1510,عاجل 🔴 <LF>.<LF><LF>.<LF>متحدث وزارة الصحة: <LF><LF>أكثر من 391 ألف شخص تلقوا جرعة من لقاح كورونا حتى الآن.. وتجاوزت الفحوصات 12 مليون فحص مخبري.<LF>.<LF><LF>.<LF>السعودية,1,info_news
1511,الفنان محمد عبده يتلقى الجرعة الاولى من لقاح كورونا https://t.co/kiF1o64mQd,1,celebrity
1512,كُلنا فخر .. 🇸🇦 🤍🇸🇦<LF>#لقاح_كورونا https://t.co/Q38eTgf9cg,1,personal
1513,الحملة المحقة ع الدواء تبع القوات رح نشوف مثلها اذا جبنا لقاح ع لبنان ما اخذ موافقة منظمة الصحة العالمية ؟,0,info_news
1514,مراسل #الإخبارية: أكثر من 100 ألف شخص تلقوا لقاح #كورونا في #المملكة <LF><LF>#الإخبارية_عاجل,1,info_news
1515,تركيا.. بدء تطعيم كبار السن فوق 75 عاما بلقاح كورونا<LF><LF>رابط بديل: https://t.co/ahkMruGYc0<LF>https://t.co/kSqaZOeAUb,1,info_news
1516,والدي تلقى مطعوم كورونا اليوم، كان اله حرية الاختيار بين المطعومين المتوفرين وخبّرني انه كل العملية منظمة وسلسلة من قبل الكوادر والنظام بشكل كامل وبعثوله رسالة بموعد اللقاح القادم. حبيت اشارك التجربة عشان الكل يتشجع ان شاء الله<LF>#الاردن <LF>#vaccine,1,personal
1517,عاجل : أعلنت الدولة السورية انها لن تشتري لقاح #كورونا <LF>لبنان سيشتريه من الخارج والخونة سيهربونه لها #التهريب_المدعوم,0,personal
1518,13 وفاة بسبب لقاح فيروس #كورونا في #النرويج. https://t.co/cyDtabWir0,-1,info_news
1519,حمدا لله<LF> اخذت الجرعه الثانيه من تطعيم كرونا .<LF>شكرا لله ثم لخادم الحرمين الشريفين الملك سلمان وسمو ولي عهده الامين عاى رعايتهم واهتمامهم .<LF>والشكر موصول لمعالي وزير الصحه الدكتور توفيق الربيعه ومنسوبي الوزاره عاى الترتيب المميز .<LF>رعاك الله يا وطني ورد عنك كيد الحاسدين  @USER,1,personal
1520,بعد اللي شفته من ابطال #وزارة_الصحة عند اخذ #لقاح_كوفيد_19 هذه مشاعر فخر وشكر لكل القائمين على هذا الإنجاز .<LF><LF>نحمد الله عالسلامه .. نشكر ابطال وجنود<LF>الوطن سجّل علامه .. في التفاني والصمود<LF>بين تنظيم وفخامه .. وقّفو مثل الأسود<LF> قابلونا ببتسامه😃.. ودعونا بالورود🌹<LF>#صحتي https://t.co/mZpJHyO0a4,1,personal
1521,تحديث عن حالتي بعد الجرعة الثانية بعد لقاح فيزر للكوفيد. أغلبية الأعراض الجانبية راحت الحمدلله و بتحسن الأعراض قعدت معايا ٤٨ ساعة فقط,1,personal
1522,حصلت اليوم على الجرعة الثانية من #لقاح_كوفيد_19 كان التنظيم والاستقبال والأداء منظما ومناسبا مثل ما كانت الجرعة الأولى، نكرر شكرنا وتقديرنا لقيادة #المملكة_العربية_السعودية الرشيدة و #وزارة_الصحة التي أحسنت التعامل مع جائحة #كورونا كما يجب.<LF>@USER @USER @USER https://t.co/BqXrLTJGtp,1,personal
1523,#الملك_يتلقي_لقاح_كورونا<LF>مبادرة قيادتنا حفظهم الله بتلقي اللقاح أبلغ إيضاح بأنه آمن وفعّال.. أجزم بأن أعداد المسجلين لأخذه ستتضاعف خلال الساعات المقبلة.. وأعان الله @USER على خدمة الوطن والمواطن.. https://t.co/S85VFrKnID,1,celebrity
1524,أردوغان يتلقى لقاح كورونا https://t.co/DGv7UkPbBa,1,celebrity
1525,ينبغي للمعلمين أن يكونوا من بين أوائل الذين سيتاح لهم الحصول على لقاح كوفيد-19، وذلك للمساعدة في ضمان بقاء المدارس مفتوحة.<LF> <LF>إن العواقب المترتبة على التغيب الطويل عن التعليم أو تعطيله تعد وخيمة، لا سيما بين أشد الأطفال ضعفاً. https://t.co/RJNX10SmQ3,1,requests
1526,"وصول 100000 جرعة من لقاح ""أوكسفورد أسترازينيكا""💉  المُضاد لفيروس كورونا  #كوفيد19<LF>#عمان_تواجه_كورونا https://t.co/8psICkTcHH",1,info_news
1527,أردوغان يتلقى لقاح كورونا<LF>=== https://t.co/8HNZYZEMrH https://t.co/bzYaWn5xOr,1,info_news
1528,صورة لاردوغان وهو يأخد اللقاح الصيني ..<LF><LF>يذكر أن اردوغان صرح أكثر من مرة أن تركيا نجحت في إيجاد لقاح لفيروس كورونا ...وأنه سياخد  لقاح تركي فقط.. https://t.co/VWScE6Q2GA,1,celebrity
1529,هتاخدوا لقاح ولا لأ يا شباب؟,0,personal
1530,خمسين بالمئة من سكان اسرائيل تم تطعيمهم بالجرعة الاولى من لقاح كورونا، وخلال ١٤ يوم قلت العدوى في المجتمع الاسرائيلي ! #تطعيم_كورونا,1,plan
1531,"إصابة 16 شخصا في القدس الشرقية بتميع بعضلات الوجه بعد تلقيهم لقاح ""فايزر""<LF>https://t.co/NzeRyxv6Cq https://t.co/4bBLct7YC8",-1,info_news
1532,طيب بهاء الحريري عم يتكارم بتمويل أبواق إعلامية، وتمويل برامج لإعلاميين، وتمويل الLBCi بالصفقة الجديدة، وتمويل صحف وصحفيين،<LF><LF>أيمتى بدو يتكارم ويفوّت شي مليون لقاح عالبلد،<LF>هيك هيك عم يكب مصاري متل الشتي وبالدولار،<LF>ت يخلق لحالو صورة بابا نويل البلد حامل هدايا الانقاذ🙃<LF><LF>ملا قرطة,1,personal
1533,🔴🔴#عـــــــاجل<LF>⬅وصول أول دفعة من لقاح سبوتنيك 5 مساء الغد الجمعة لمطار بوفاريك<LF><LF>⬅إنطلاق عملية التلقيح يوم السبت من مستشفى البليدة https://t.co/uz4dpB7pey,1,info_news
1534,أوروبا تلوّح بمقاضاة منتجي لقاح «كورونا» https://t.co/730gZdhzf9,1,info_news
1535,الإمارات تتخطى حاجز المليون جرعة لقاح لفيروس كورونا في إطار حملة التطعيم https://t.co/XGu54eYVRy,1,info_news
1536,#فنون سر رفض نوال الزغبى الحصول على لقاح كورونا https://t.co/W9rBnFq0Zh,0,info_news
1537,قلتها سابقاً لأحد الحمير الذي قال لي<LF>أنت تبالغ اللقاح اختياري وليس بالقوه<LF>رديت عليه وقلت نعم اختياري بس إذا<LF>بغيت تتوظف لازم لقاح بتسافر لازم لقاح<LF>تسحب فلوس لازم لقاح وقس على ذلك. https://t.co/1uGG7jwE9g,1,others
1538,الايغور مقابل لقاح كورونا هكذا تتناقل وسائل الإعلام خيانة #اردوغان بالإيغور!!<LF>سبب اختفاء قصص #الايغور عن الواتس وعدم تناقلها بين السذج هو أن المتاجرة بهم لمصالح #تركيا انتهت وأن مصالح تركيا تقتضي اخفاء كل مايتعلق بهم!!<LF>هل آن للعقول أن تعمل ؟؟ https://t.co/eEHoNnQLll,0,info_news
1539,اعلنت الدولة السورية انها لن تشتري لقاح كورونا لأنو لبنان رح يشتري و يهربو ع سوريا #سوريا,0,plan
1540,@USER @USER https://t.co/4hxyaLBB7v<LF>بحث طبي بالمجلة الدولية لجزيئيات النانو ( النانو = واحد من المليون من المتر ) ؛<LF>وثبت أن إستخدام لقاح فايزر وموديرنا الأمريكي لجزيئيات النانو الدهنية يسبب العقم لدى الجنسين وذلك بتدمير خلايا الخصية والمبيض؛ وثبت ذلك بالتجارب على الحيوانات ؛ جدير بالقراءة,0,info_news
1541,مستشار الرئيس للشئون الصحية: بدء التطعيم بـ #لقاح_كورونا الشهر الجارى أو أوائل فبراير<LF>https://t.co/DPTC7mlf4l,1,info_news
1542,متحدث #وزارة_الصحة: لم تُرصد أي مشاكل صحية لمن تلقّوا لقاح #كورونا.<LF>#نعود_بحذر <LF>#واس_عام,1,info_news
1543,انتقادات لاذعة تطال وزير الأمن الداخلي الإسرائيلي إثر قراره بمنع تطعيم الأسرى الفلسطينيين بلقاح #كورونا<LF>@USER https://t.co/sbzjXIiFzg,-1,requests
1544,كتبت هذه التغريدة في شهر مارس مع بدء الجائحة وكان أملي كبيراً بوطني وعلماء وطني وبمايملكون من تفوق علمي نال ثقة العالم واعترفت به كبريات المراجع الطبية<LF>اليوم نتلقى البشارة بنجاح أول لقاح سعودي مضاد لفيروس #كورونا بقيادة د.#إيمان_المنصور وفريقها في جامعة الإمام عبدالرحمن بن فيصل🇸🇦 https://t.co/kPAMxlV22z,1,info_news
1545,#الرياض<LF>ملك المملكة العربية السعودية سلمان بن عبد العزيز، يتلقّى الجرعة الأولى من لقاح كورونا. <LF>#south24 https://t.co/jmKqAL40c5,1,celebrity
1546,مصري يبتكر لقاح ضد #كورونا من البيض المخصب: «آمن وسهل إعطاؤه عن طريق الأنف»<LF><LF>https://t.co/I2S5y9JfPZ https://t.co/pZxNy3D4R5,1,info_news
1547,هناك الكثير من المصادر أثبتت نجاح لقاحها <LF>ومن الممكن أستيراده منها <LF>#نريد_لقاح_آمن,1,info_news
1548,وزارة الصحة:<LF><LF>البدء بإعطاء لقاح كورونا للمستفيدين من الفئة الثالثة والتي تشمل جميع الراغبين في أخد اللقاح من المواطنين والمقيمين بمختلف الأعمار، مع استمرار منحه لأصحاب الفئتين الأولى والثانية. https://t.co/TajPVmXIce,1,info_news
1549,#الشرق_عاجل رئيس شركة أسترازينيكا: سيكون هناك تأخير في تسليم جرعات لقاح كورونا #عاجل,1,info_news
1550,السعودية لتزويد اليمن ودول أفريقية بـ{لقاح كورونا» https://t.co/VBCwl7NtgA,1,info_news
1551,انتشار فيروس كورونا فى تركيا عقابا على افعال اردوغان الذى انشغل فى الوقت نفسه باستخدام كل اموال الشعب التركي لدعم الارهاب ولذلك لم يستطيع الشعب الحصول علي لقاح كورونا لان ثمنه باهظ<LF>@USER https://t.co/etDSg9sSlf,1,plan
1552,#عاجل <LF>فيديو | نجاح أول لقاح سعودي مضاد لفيروس كورونا في جامعة الإمام عبدالرحمن بن فيصل<LF><LF>كفووووور تنطح كفو<LF>اللهم احفظ وبارك في بلادنا وقيادتها<LF>وعزها بعزك... https://t.co/9b25ILo2dx,1,info_news
1553,تخفيض جرعة لقاح #كورونا.. إدارة الغذاء والدواء تكشف موقفها<LF>https://t.co/OiYyE5GrbH,1,rumors
1554,كلّ شخص قادر على تقييم احتياجاته ووضعه الصحّي. وكلّ شخص أدرى بحاجته للقاح من عدمه. جزء كبير لن تُتاح له أساساً الفرصة للحصول على اللقاح هذا العام حتّى لو أراد بسبب محدودية الانتاج والتوزيع. لكن الأكيد أنّ الأخبار الزائفة والمعلومات المغلوطة ونظريات المؤامرة لا تفيد بشيء. #لقاح,1,info_news
